sentence_id,damsl_tags,beads_tags,n_damsl_tags,n_beads_tags
1021_t0057_s012,S,,1,0
1021_t0057_s013,S; EXPL,,2,0
1021_t0057_s014,S,IP,1,1
1021_t0057_s015,IAFA,UF,1,1
1021_t0057_s016,S,CB,1,1
1021_t0057_s017,S; IAFA-OF,UF,2,1
1021_t0057_s018,S; MS,DF,2,1
1021_t0057_s019,S-Inform; CH,ATTR; REB; SE,2,3
1021_t0057_s020,S,ATTR,1,1
1021_t0057_s021,S; HS,ATTR,2,1
1021_t0057_s022,YNQ; CH,BQ; ATTR; REB,2,3
1021_t0057_s023,IAFA; MS,IT,2,1
1021_t0057_s024,S,IT,1,1
1021_t0057_s025,S,IT,1,1
1021_t0057_s026,S,IT,1,1
1021_t0057_s027,IAFA,DF,1,1
1021_t0057_s028,S,UF,1,1
1021_t0057_s029,S,AP,1,1
1021_t0058_s001,THK,,1,0
1021_t0058_s002,S,,1,0
1021_t0058_s003,S,,1,0
1021_t0058_s004,S,,1,0
1021_t0058_s005,TG,,1,0
1021_t0059_s001,S; MS,AF,2,1
1021_t0059_s002,Q-W; OQ,,2,0
1021_t0060_s001,THK,,1,0
1021_t0060_s002,S,AF; UF,1,2
1021_t0060_s003,S; IAFA,AE; UF,2,2
1021_t0060_s004,S; DIS,AE; IP; REB,2,3
1021_t0060_s005,S; HS,IT,2,1
1021_t0060_s006,S; S-Inform,IT,2,1
1021_t0060_s007,S,,1,0
1021_t0060_s008,S,,1,0
1021_t0060_s009,S,AF; IT,1,2
1021_t0060_s010,Q-W; MS,,2,0
1021_t0060_s011,S,,1,0
1021_t0060_s012,S,REB,1,1
1021_t0060_s013,S; HS,IT,2,1
1021_t0060_s014,S-Inform,CB,1,1
1021_t0060_s015,S,IP,1,1
1021_t0060_s016,S,SE,1,1
1021_t0060_s017,S,,1,0
1021_t0060_s018,S; CH,ATTR; REB,2,2
1021_t0060_s019,S,UF,1,1
1021_t0060_s020,S-Inform,AE; AP; SE,1,3
1021_t0061_s001,TG,,1,0
1021_t0062_s001,S,AF,1,1
1021_t0063_s001,S-Inform,AE; IP,1,2
1021_t0063_s002,S,CB,1,1
1021_t0063_s003,S,UF,1,1
1021_t0063_s004,S; EXPL,AF; UF,2,2
1021_t0063_s005,S,IT; IP,1,2
1021_t0063_s006,S; CH,IP; REB,2,2
1021_t0063_s007,S,IP,1,1
1021_t0063_s008,S; AGR,,2,0
1021_t0063_s009,S; HS,SE,2,1
1021_t0063_s010,S; CH,ATTR; REB,2,2
1021_t0063_s011,S-Inform; CH,ATTR; REB; SE,2,3
1021_t0063_s012,S,IP,1,1
1021_t0063_s013,S; TT,,2,0
1021_t0063_s014,S-Inform; CH,REB,2,1
1021_t0063_s015,S; EXPL,,2,0
1021_t0063_s016,S,AF,1,1
1021_t0063_s017,S-Inform,,1,0
1021_t0063_s018,S,UF,1,1
1021_t0064_s001,S; MS,,2,0
1021_t0064_s002,S-Inform; MS,,2,0
1021_t0065_s001,S,,1,0
1021_t0066_s001,IAFA,,1,0
1021_t0067_s001,ACK,,1,0
1021_t0067_s002,S; MS,,2,0
1021_t0067_s003,S,,1,0
1021_t0068_s001,ANS,,1,0
1021_t0069_s001,YNQ; OQ,CB,2,1
1021_t0070_s001,S; INT,IP,2,1
1021_t0070_s002,S; IAFA,IP,2,1
1021_t0070_s003,S,AE,1,1
1021_t0070_s004,S; S-Inform; CH,PB; ATTR; REB,3,3
1021_t0070_s005,Q-W; Q-RHET,AEX,2,1
1021_t0070_s006,S,AEX,1,1
1021_t0070_s007,S,PER; AEX,1,2
1021_t0070_s008,Q-W; Q-RHET,AEX,2,1
1021_t0070_s009,S,,1,0
1021_t0070_s010,S; IAFA,SE,2,1
1021_t0070_s011,S,IP,1,1
1021_t0070_s012,S,,1,0
1021_t0070_s013,S; MS,IP,2,1
1021_t0070_s014,S; EXPL,AF; SE,2,2
1021_t0070_s015,S,CB,1,1
1021_t0070_s016,S,UF,1,1
1021_t0070_s017,IAFA,REB,1,1
1021_t0070_s018,S-Inform; CH,ATTR; REB,2,2
1021_t0070_s019,S; TT,,2,0
1021_t0070_s020,THK,,1,0
1021_t0071_s001,THK,,1,0
1021_t0071_s002,S; TG,,2,0
1021_t0071_s003,TG,,1,0
1021_t0072_s001,S-Inform,,1,0
1021_t0072_s002,YNQ; OQ,,2,0
1021_t0073_s001,S,IP,1,1
1021_t0073_s002,S,AE,1,1
1021_t0073_s003,S,AE,1,1
1021_t0073_s004,S-Inform,AE,1,1
1021_t0073_s005,S-Inform,,1,0
1021_t0073_s006,S,AF,1,1
1021_t0073_s007,S,AF; AE; IP,1,3
1021_t0073_s008,S; TT,,2,0
1021_t0073_s009,S,,1,0
1021_t0073_s010,S,,1,0
1021_t0073_s011,S-Inform,IT,1,1
1021_t0073_s012,S,IT,1,1
1021_t0073_s013,S,IT,1,1
1021_t0073_s014,S,,1,0
1021_t0073_s015,S,,1,0
1021_t0073_s016,S; EXPL,,2,0
1021_t0073_s017,S,,1,0
1021_t0073_s018,S,REB,1,1
1021_t0073_s019,S-Inform,REB,1,1
1021_t0073_s020,S; CH,ATTR; REB,2,2
1021_t0073_s021,S,REB; CB,1,2
1021_t0073_s022,S; CH,AF; ATTR; REB,2,3
1021_t0073_s023,S,IP; REB,1,2
1021_t0073_s024,S-Inform,AF; REB; SE,1,3
1021_t0073_s025,S,IP; REB,1,2
1021_t0073_s026,S,AE,1,1
1021_t0073_s027,S,IP,1,1
1021_t0074_s001,TG,,1,0
1021_t0075_s001,THK,,1,0
1021_t0075_s002,S,,1,0
1021_t0075_s003,S-Inform,AF,1,1
1021_t0075_s004,S,UF,1,1
1021_t0075_s005,IAFA,,1,0
1021_t0075_s006,IAFA,,1,0
1021_t0075_s007,IAFA,,1,0
1021_t0075_s008,S,,1,0
1021_t0075_s009,S,IP; REB,1,2
1021_t0075_s010,S,REB; CB,1,2
1021_t0075_s011,S,REB; CB,1,2
1021_t0075_s012,S,AF; ATTR; REB,1,3
1021_t0075_s013,S,REB,1,1
1021_t0075_s014,S,IP; REB,1,2
1021_t0075_s015,S,AE; ATTR; REB,1,3
1021_t0075_s016,S-Inform,IT; IP,1,2
1021_t0075_s017,S,,1,0
1021_t0075_s018,Q-W,,1,0
1021_t0075_s019,YNQ; Q-RHET,CB,2,1
1021_t0075_s020,S; EXPL,IP,2,1
1021_t0075_s021,S-Inform,CB; SE,1,2
1021_t0075_s022,S,,1,0
1021_t0075_s023,S; MS,UF; IP,2,2
1021_t0075_s024,S,CB,1,1
1021_t0075_s025,S,CB,1,1
1021_t0075_s026,S,CB,1,1
1021_t0075_s027,S,UF,1,1
1021_t0075_s028,S-Inform,IP,1,1
1021_t0076_s001,MS,,1,0
1021_t0076_s002,Q-W; OQ,,2,0
1021_t0076_s003,TG,,1,0
1021_t0077_s001,S; ANS,IP,2,1
1021_t0077_s002,S,IT,1,1
1021_t0077_s003,S,IP,1,1
1021_t0077_s004,S,,1,0
1021_t0077_s005,S,,1,0
1021_t0077_s006,S,,1,0
1021_t0077_s007,S,,1,0
1021_t0077_s008,S; REJ; CH,AF; REB; CB,3,3
1021_t0077_s009,S; CH,ATTR; REB,2,2
1021_t0077_s010,S; MS,REB,2,1
1021_t0078_s001,DIS; TT; MS,DF; REB,3,2
1021_t0079_s001,S,,1,0
1021_t0079_s002,IAFA; MS,,2,0
1021_t0080_s001,S; IAFA; ANS,IP,3,1
1021_t0080_s002,S; EXPL,AE; AP,2,2
1021_t0080_s003,TT; MS,,2,0
1021_t0080_s004,S; TT; MS,IP; REB,3,2
1021_t0080_s005,S; TT,IT,2,1
1021_t0080_s006,S,IT,1,1
1021_t0080_s007,S,,1,0
1021_t0080_s008,S,,1,0
1021_t0080_s009,S,,1,0
1021_t0080_s010,S-Inform,IT,1,1
1021_t0080_s011,S; EXPL,AE; IP,2,2
1021_t0080_s012,S-Inform; CH,ATTR; REB; SE,2,3
1021_t0080_s013,S; MS,IP,2,1
1021_t0080_s014,YNQ; S; EXPL,IP; REB,3,2
1021_t0080_s015,S-Inform,AF; CB,1,2
1021_t0080_s016,S,CB,1,1
1021_t0080_s017,S; EXPL,SE,2,1
1021_t0080_s018,S,AF; AE,1,2
1021_t0080_s019,S,IP; REB,1,2
1021_t0080_s020,S; CH,ATTR; REB; CB,2,3
1021_t0080_s021,S,ATTR; REB,1,2
1021_t0080_s022,S,UF; REB,1,2
1021_t0081_s001,TG; MS,,2,0
1021_t0081_s002,TT; MS,,2,0
1021_t0082_s001,YNQ; R-REQ,,2,0
1021_t0083_s001,S; TG,,2,0
1021_t0083_s002,TG,,1,0
1021_t0084_s001,TA,,1,0
1021_t0084_s002,Q-W; OQ,,2,0
1021_t0085_s001,S; THK; EXPL,,3,0
1021_t0085_s002,S,,1,0
1021_t0085_s003,S,,1,0
1021_t0085_s004,S,,1,0
1021_t0085_s005,S,AP; APAT,1,2
1021_t0085_s006,S,AP; APAT,1,2
1021_t0086_s001,S,AP,1,1
1021_t0086_s002,S,,1,0
1021_t0086_s003,S,AF; AP,1,2
1021_t0086_s004,S; HS,IT; IP,2,2
1021_t0086_s005,S; CH,PER; ATTR; REB,2,3
1021_t0086_s006,S; CH,ATTR; REB,2,2
1021_t0086_s007,S; CH,PER; ATTR; REB,2,3
1021_t0086_s008,S,AF; PER,1,2
1021_t0087_s001,S,,1,0
1021_t0087_s003,S,,1,0
1021_t0088_s001,S; REJ,ATTR; REB,2,2
1021_t0088_s002,S,,1,0
1021_t0088_s003,S,IP,1,1
1021_t0088_s004,S; EXPL,AF; REB,2,2
1021_t0088_s005,S; CH,PER; ATTR; REB,2,3
1021_t0088_s006,S-Inform; CH,ATTR; REB,2,2
1021_t0088_s007,S,ATTR; REB,1,2
1021_t0088_s008,S; EXPL,AE,2,1
1021_t0088_s009,S,,1,0
1021_t0088_s010,S-Inform,REB; SE,1,2
1021_t0088_s011,S-Inform,SE,1,1
1021_t0088_s012,S,ATTR; REB,1,2
1021_t0088_s013,S,AF; AP,1,2
1021_t0088_s014,S,AP; APAT,1,2
1021_t0088_s015,S,AF; CB,1,2
1021_t0088_s016,S,AF; ATTR,1,2
1021_t0088_s017,S,IT; ATTR; REB,1,3
1021_t0088_s018,S,ATTR; REB,1,2
1021_t0089_s001,IAFA; TT,,2,0
1021_t0089_s002,IAFA; HS,,2,0
1021_t0089_s003,S-Inform; HS,,2,0
1021_t0089_s004,Q-W; OQ,,2,0
1021_t0090_s001,S; ANS,IP,2,1
1021_t0090_s002,Q-RHET; HS,AE; CB,2,2
1021_t0090_s003,S; HS,AE,2,1
1021_t0090_s004,S,AE; UF,1,2
1021_t0091_s001,S,IP,1,1
1021_t0091_s002,S,,1,0
1021_t0091_s003,S,,1,0
1021_t0091_s004,S; EXPL,UF; IP,2,2
1021_t0091_s005,IAFA; TT,,2,0
1021_t0091_s006,S-Inform; HS,AE,2,1
1021_t0091_s007,S,UF,1,1
1021_t0091_s008,S,IT; IP,1,2
1021_t0092_s001,TG,,1,0
1021_t0093_s001,TT; MS,,2,0
1021_t0093_s002,S; CH; HS,AF; ATTR; REB; CB,3,4
1021_t0093_s003,S,AF,1,1
1021_t0093_s004,S; CH,AF; PER; ATTR; REB,2,4
1021_t0093_s005,S,AP; IT,1,2
1021_t0093_s006,S,AP; APAT,1,2
1021_t0093_s007,S,AE; UF,1,2
1021_t0093_s008,S,,1,0
1021_t0093_s009,S,,1,0
1021_t0093_s010,S,,1,0
1021_t0093_s011,S; CORR; HS,,3,0
1021_t0093_s012,S; HS,IT,2,1
1021_t0093_s013,S,,1,0
1021_t0093_s014,S-Inform; HS,AE,2,1
1021_t0093_s015,S,AE; IP,1,2
1021_t0093_s016,S,IT,1,1
1021_t0093_s017,S; HS,IT,2,1
1021_t0093_s018,S,IT; IP,1,2
1021_t0093_s019,S,IP,1,1
1021_t0093_s020,S,IP,1,1
1021_t0093_s021,S; HS,AE; IP,2,2
1021_t0093_s022,S,AF; IP,1,2
1021_t0094_s001,THK; TG,,2,0
1021_t0094_s002,S,,1,0
1021_t0094_s003,TG,,1,0
1021_t0095_s001,YNQ,AF; CB,1,2
1021_t0096_s001,S; ACK,AF,2,1
1021_t0096_s002,S; IAFA; EXPL,,3,0
1021_t0096_s003,,,0,0
1021_t0096_s004,S; S-Inform,AF,2,1
1021_t0096_s005,S; S-Inform; HS,AF; SE,3,2
1021_t0096_s006,S; IAFA; EXPL,IP,3,1
1021_t0096_s007,S,AF,1,1
1021_t0096_s008,S; HS,ATTR,2,1
1021_t0096_s009,S; IAFA; EXPL,PER; ATTR,3,2
1021_t0096_s010,S,IP,1,1
1021_t0096_s011,S,ATTR; REB,1,2
1021_t0097_s001,S,IT; IP,1,2
1021_t0097_s002,S,AF,1,1
1021_t0097_s003,S,AF,1,1
1021_t0097_s004,S; IAFA,IP,2,1
1021_t0098_s001,TG,,1,0
1021_t0099_s001,GR; THK,,2,0
1021_t0099_s002,S; HS,IP,2,1
1021_t0099_s003,S; HS,,2,0
1021_t0099_s004,S,PER; ATTR,1,2
1021_t0099_s005,S,AF; ATTR; REB,1,3
1021_t0099_s006,S,PER,1,1
1021_t0099_s007,S,IP,1,1
1021_t0099_s008,S,REB; CB,1,2
1021_t0099_s009,TT; MS,,2,0
1021_t0099_s010,S; HS,,2,0
1021_t0099_s011,S; HS,,2,0
1021_t0099_s012,S; HS,AF,2,1
1021_t0099_s013,S; S-Inform,AF,2,1
1021_t0099_s014,S; HS,,2,0
1021_t0099_s015,S,,1,0
1021_t0099_s016,S,UF,1,1
1021_t0099_s017,S,UF,1,1
1021_t0100_s001,TT,,1,0
1021_t0101_s001,TT,,1,0
1021_t0102_s001,TT; MS,,2,0
1021_t0102_s002,TT,,1,0
1021_t0103_s001,S; T-REQ,,2,0
1021_t0104_s001,ACK,,1,0
1021_t0104_s002,S,,1,0
1021_t0105_s001,S; AGR,,2,0
1021_t0105_s002,S; AGR,,2,0
1021_t0106_s001,TT,,1,0
1021_t0107_s001,IAFA,,1,0
1021_t0108_s001,IAFA; ACK,,2,0
1021_t0109_s001,S; AGR,,2,0
1021_t0110_s001,T-REQ; MS,,2,0
1021_t0111_s001,S,,1,0
1021_t0112_s001,S,,1,0
1021_t0112_s002,CORR; TT,IP,2,1
1021_t0112_s003,S; REJ,REB,2,1
1021_t0112_s004,S; CH,ATTR; REB,2,2
1021_t0112_s005,S; EXPL; CORR,IP; REB,3,2
1021_t0112_s006,S; EXPL,AF; IP,2,2
1021_t0112_s007,S; CH,PER; ATTR; REB,2,3
1021_t0113_s001,THK,,1,0
1021_t0114_s001,S; CH,PER; ATTR; REB,2,3
1021_t0114_s002,S; IAFA,,2,0
1021_t0114_s003,S; CH; HS,PER; REB,3,2
1021_t0114_s004,S; AGR,UF; IP,2,2
1021_t0114_s005,S-Inform; EXPL; HS,ATTR; REB,3,2
1021_t0114_s006,S,REB,1,1
1021_t0114_s007,S,AF; IT; ATTR,1,3
1021_t0115_s001,TT; T-REQ,,2,0
1021_t0116_s001,IAFA-OF; ANS,,2,0
1021_t0117_s001,INT,,1,0
1021_t0118_s001,IAFA-OF; MS,,2,0
1021_t0119_s001,REJ; CH,REB,2,1
1021_t0119_s002,REJ; CH,REB,2,1
1021_t0119_s003,S,IP,1,1
1021_t0119_s004,S,AE; IT,1,2
1021_t0119_s005,S,,1,0
1021_t0119_s006,S,,1,0
1021_t0119_s007,S,IT; IP,1,2
1021_t0119_s008,S; IAFA; CH,ATTR; REB,3,2
1021_t0119_s009,S,IT,1,1
1021_t0119_s010,S,IT,1,1
1021_t0119_s011,S,IT,1,1
1021_t0119_s012,S,IT,1,1
1021_t0119_s013,S; CH,ATTR; REB,2,2
1021_t0119_s014,S; HS,AP; IT,2,2
1021_t0119_s015,S; DIS,REB,2,1
1021_t0120_s001,YNQ; TG; T-REQ,,3,0
1021_t0120_s002,S-Inform; HS,,2,0
1021_t0120_s003,S,,1,0
1021_t0120_s004,S,,1,0
1021_t0120_s005,S,,1,0
1021_t0120_s006,Q-W; OQ; TG,,3,0
1021_t0120_s007,IAFA,,1,0
1021_t0121_s001,S; TT,,2,0
1021_t0121_s002,S,IP,1,1
1021_t0121_s003,S-Inform,AF,1,1
1021_t0121_s004,S; HS,IT,2,1
1021_t0121_s005,S,IP,1,1
1021_t0121_s006,S,,1,0
1021_t0121_s007,S,IP,1,1
1021_t0122_s001,TG,,1,0
1021_t0123_s001,S,,1,0
1021_t0123_s002,S,,1,0
1021_t0123_s003,S,,1,0
1021_t0123_s004,S,REB,1,1
1021_t0123_s005,S,IP,1,1
1021_t0123_s006,S,IP,1,1
1021_t0123_s007,S,,1,0
1021_t0123_s008,S,,1,0
1021_t0123_s009,S; CH,ATTR; REB,2,2
1021_t0123_s010,S; CH,ATTR; REB,2,2
1021_t0123_s011,S,,1,0
1021_t0123_s012,S; IAFA,IP,2,1
1021_t0123_s013,S,AP; IP,1,2
1021_t0124_s001,S; TG,,2,0
1021_t0124_s002,S; S-Inform,,2,0
1021_t0124_s003,Q-W; OQ,,2,0
1021_t0125_s001,S; ANS,IP,2,1
1021_t0125_s002,S,IP; CB,1,2
1021_t0125_s003,S; HS,IT,2,1
1021_t0125_s004,S; HS,IT,2,1
1021_t0125_s005,S,ATTR,1,1
1021_t0125_s006,S; S-Inform,AF; ATTR,2,2
1021_t0125_s007,S; HS,AF,2,1
1021_t0125_s008,S,AF,1,1
1021_t0125_s009,S,UF,1,1
1021_t0126_s001,S,UF,1,1
1021_t0126_s002,S,UF,1,1
1021_t0126_s003,S,AF; UF,1,2
1021_t0126_s004,S,UF,1,1
1021_t0126_s005,S; S-Inform,,2,0
1021_t0126_s006,S,UF; IP; REB,1,3
1021_t0127_s001,TG,,1,0
1021_t0128_s001,S,IP,1,1
1021_t0129_s001,TG,,1,0
1021_t0129_s002,IAFA; MS,,2,0
1021_t0130_s001,S,IP,1,1
1021_t0130_s002,AGR,IP,1,1
1021_t0130_s003,S,IP,1,1
1021_t0130_s004,S,UF,1,1
1021_t0130_s005,S,UF,1,1
1021_t0130_s006,S,AF,1,1
1021_t0130_s007,S,ATTR,1,1
1021_t0130_s008,S,UF,1,1
1021_t0130_s009,S,UF,1,1
1021_t0130_s010,S-Inform; HS,IT; IP,2,2
1021_t0130_s011,S,,1,0
1021_t0130_s012,S,UF,1,1
1021_t0130_s013,S,ATTR,1,1
1021_t0130_s014,S,,1,0
1021_t0130_s015,S,ATTR,1,1
1021_t0130_s016,S; CH; HS,PER; ATTR; REB,3,3
1021_t0130_s017,S,UF; IP,1,2
1021_t0130_s018,TT; MS,,2,0
1021_t0130_s019,S,,1,0
1021_t0130_s020,S; EXPL,IP,2,1
1021_t0130_s021,S,,1,0
1021_t0131_s001,S; MS,,2,0
1021_t0131_s002,S; HS,,2,0
1021_t0131_s003,YNQ,BQ; CB,1,2
1021_t0132_s001,S; ANS,AF; IP,2,2
1021_t0133_s001,TG,,1,0
1021_t0134_s001,ANS,,1,0
1021_t0135_s001,ANS,,1,0
1021_t0136_s001,S; EXPL,,2,0
1021_t0136_s002,S; APO,,2,0
1021_t0136_s003,S,CB,1,1
1021_t0136_s004,S,IP,1,1
1021_t0136_s005,S-Inform,,1,0
1021_t0136_s006,S; EXPL,,2,0
1021_t0136_s007,S,AP; IP,1,2
1021_t0137_s001,ACK,,1,0
1021_t0137_s002,S; MS,,2,0
1021_t0137_s003,S; MS,,2,0
1021_t0137_s004,Q-W; TG,,2,0
1021_t0137_s005,S; HS,,2,0
1021_t0137_s006,S,,1,0
1021_t0138_s001,YNQ,,1,0
1021_t0138_s003,YNQ,,1,0
1021_t0138_s004,YNQ,,1,0
1021_t0138_s006,YNQ,,1,0
1021_t0139_s001,THK,,1,0
1021_t0139_s002,THK,AP,1,1
1021_t0139_s003,S; IAFA,IP,2,1
1021_t0139_s004,THK,,1,0
1021_t0139_s005,THK,,1,0
1021_t0139_s006,S; TT,IP,2,1
1021_t0139_s007,S,IP,1,1
1021_t0139_s008,S,AF,1,1
1021_t0139_s009,S,AF,1,1
1021_t0139_s010,S,AF,1,1
1021_t0139_s011,S,AF; CB,1,2
1021_t0139_s012,S,AF,1,1
1021_t0139_s013,Q-W; Q-RHET,AF; AE; CB,2,3
1021_t0139_s014,S; CH,ATTR; REB,2,2
1021_t0139_s015,S; CH,REB,2,1
1021_t0139_s016,S,IP,1,1
1021_t0139_s017,S,IP,1,1
1021_t0139_s018,S,IP,1,1
1021_t0139_s019,S,AF; AE,1,2
1021_t0140_s001,TG,,1,0
1021_t0141_s001,S; THK,AP,2,1
1021_t0141_s002,S,AF,1,1
1021_t0141_s003,S,AF,1,1
1021_t0141_s004,S,AF,1,1
1021_t0141_s005,S,,1,0
1021_t0141_s006,S,IP,1,1
1021_t0141_s007,S,,1,0
1021_t0141_s008,S,IP,1,1
1021_t0141_s009,S,,1,0
1021_t0141_s010,S; EXPL,IP,2,1
1021_t0141_s011,S,,1,0
1021_t0141_s012,S; EXPL,AF; IP,2,2
1021_t0141_s013,S,,1,0
1021_t0141_s014,S,,1,0
1021_t0141_s015,S,IP,1,1
1021_t0141_s016,Q-W; Q-RHET; HS,ATTR; REB; CB,3,3
1021_t0141_s017,S-Inform,ATTR; SE,1,2
1021_t0141_s018,S-Inform,ATTR; SE,1,2
1021_t0141_s019,S,IP,1,1
1021_t0142_s001,MS,,1,0
1021_t0142_s002,S,,1,0
1021_t0142_s003,S,,1,0
1021_t0142_s004,S,,1,0
1021_t0142_s005,Q-W; OQ,,2,0
1021_t0142_s006,TG,,1,0
1021_t0143_s001,S,,1,0
1021_t0143_s002,S,,1,0
1021_t0143_s003,S,IP,1,1
1021_t0143_s004,S,,1,0
1021_t0143_s005,S; TT,IP,2,1
1021_t0143_s006,S,AE; AP,1,2
1021_t0143_s007,S,AE,1,1
1021_t0143_s008,S,AE,1,1
1021_t0143_s009,S,AE; AP,1,2
1021_t0143_s010,S,UF,1,1
1021_t0143_s011,Q-RHET; MS,AE; UF,2,2
1021_t0143_s012,S,AF,1,1
1021_t0143_s013,S,AF,1,1
1021_t0143_s014,S,AF; AE,1,2
1021_t0143_s015,S,AE,1,1
1021_t0143_s016,S,ATTR; CB,1,2
1021_t0143_s017,S,,1,0
1021_t0143_s018,S,,1,0
1021_t0143_s019,S,AE; AP; IP,1,3
1021_t0143_s020,S,AE; UF,1,2
1021_t0143_s021,THK,,1,0
1021_t0143_s022,TG,,1,0
1021_t0143_s023,S,,1,0
1021_t0143_s024,TG,,1,0
1021_t0144_s001,THK,,1,0
1021_t0144_s002,S; IAFA,,2,0
1021_t0144_s003,S,AF,1,1
1021_t0144_s004,S,AF; AE,1,2
1021_t0144_s005,S,,1,0
1021_t0144_s006,S,,1,0
1021_t0144_s007,S,AP; IT,1,2
1021_t0144_s008,S,AE; APAT,1,2
1021_t0144_s009,S,AE,1,1
1021_t0144_s010,S,AE,1,1
1021_t0144_s011,S,AE,1,1
1021_t0144_s012,S,AE,1,1
1021_t0144_s013,S,AE; UF,1,2
1021_t0144_s014,S,AP; APAT,1,2
1021_t0144_s015,S,AP; IP,1,2
1021_t0144_s016,S,IP,1,1
1021_t0144_s017,S,AP; IP,1,2
1021_t0144_s018,S,APAT; IT,1,2
1021_t0144_s019,S,AE; APAT; IT,1,3
1021_t0144_s020,THK,,1,0
1021_t0145_s001,THK,,1,0
1021_t0145_s002,S,,1,0
1021_t0145_s003,THK,,1,0
1021_t0145_s004,IAFA,,1,0
1021_t0145_s005,S-Inform; HS,,2,0
1021_t0145_s006,THK,,1,0
1021_t0145_s007,THK,,1,0
1021_t0145_s008,GR,,1,0
1021_t0145_s009,S,,1,0
1022_t0002_s001,THK; TT,,2,0
1022_t0002_s002,THK,,1,0
1022_t0002_s003,S,AE,1,1
1022_t0002_s004,GR,,1,0
1022_t0002_s005,S,AE,1,1
1022_t0002_s006,S,AE,1,1
1022_t0002_s007,S,AF; AE,1,2
1022_t0002_s009,S,AE,1,1
1022_t0002_s010,S,,1,0
1022_t0002_s011,S,,1,0
1022_t0002_s012,S,IP,1,1
1022_t0002_s013,TT,,1,0
1022_t0002_s014,S; S-Inform,ATTR; CB; SE,2,3
1022_t0002_s015,S; IAFA-OF,AE; IP,2,2
1022_t0002_s016,S-Inform,,1,0
1022_t0002_s017,S-Inform; IAFA,AE,2,1
1022_t0002_s018,S,,1,0
1022_t0003_s001,Q-W; Q-RHET,AE; CB,2,2
1022_t0003_s002,Q-RHET,AE,1,1
1022_t0003_s003,S,AE,1,1
1022_t0003_s004,S,UF,1,1
1022_t0003_s005,S,IP,1,1
1022_t0003_s006,S,IP; ATTR,1,2
1022_t0004_s001,ACK,,1,0
1022_t0004_s002,TG,,1,0
1022_t0005_s001,GR; THK,,2,0
1022_t0005_s002,S; HS,AF; IP,2,2
1022_t0005_s003,S,,1,0
1022_t0005_s004,S,IT,1,1
1022_t0005_s005,S,,1,0
1022_t0005_s006,S,IP,1,1
1022_t0005_s007,S,AE,1,1
1022_t0005_s008,S; EXPL,CB,2,1
1022_t0005_s009,S,IT; IP,1,2
1022_t0005_s010,S,UF,1,1
1022_t0005_s011,S,AP; IT,1,2
1022_t0005_s012,S-Inform,AE; UF,1,2
1022_t0005_s013,S; AGR,UF,2,1
1022_t0005_s014,S; EXPL,IT,2,1
1022_t0005_s015,S; DIS; EXPL,ATTR; REB,3,2
1022_t0005_s016,S,UF,1,1
1022_t0005_s017,S,UF,1,1
1022_t0005_s018,TT; MS,,2,0
1022_t0005_s019,S,,1,0
1022_t0005_s020,S,UF,1,1
1022_t0005_s021,S,UF,1,1
1022_t0006_s001,ACK,,1,0
1022_t0006_s002,YNQ; IAFA-OF; TG,,3,0
1022_t0007_s001,REJ; ANS,,2,0
1022_t0007_s002,S-Inform,,1,0
1022_t0007_s003,S,AE,1,1
1022_t0007_s004,S; REJ,,2,0
1022_t0007_s005,S; CH,ATTR; REB; CB,2,3
1022_t0007_s006,S; CH,REB; CB,2,2
1022_t0007_s007,S; IAFA-OF,AE; IT,2,2
1022_t0007_s008,S,IT; IP,1,2
1022_t0007_s009,S-Inform,SE,1,1
1022_t0007_s010,S-Inform,SE,1,1
1022_t0007_s011,S; CH,AF; AE; ATTR; REB,2,4
1022_t0008_s001,YNQ; Q-RHET,BQ; REB,2,2
1022_t0009_s001,S,,1,0
1022_t0010_s001,S,REB,1,1
1022_t0010_s002,TT,,1,0
1022_t0010_s003,S; IAFA,,2,0
1022_t0010_s004,S,,1,0
1022_t0010_s005,S-Inform,ATTR; REB; SE,1,3
1022_t0010_s006,S-Inform,SE,1,1
1022_t0010_s007,S-Inform,IT; IP,1,2
1022_t0010_s008,S-Inform,,1,0
1022_t0010_s009,S,,1,0
1022_t0010_s010,S-Inform,AE,1,1
1022_t0010_s011,S-Inform,IT; REB; SE,1,3
1022_t0011_s001,S; HS,SE,2,1
1022_t0011_s002,S; IAFA-OF,AE; IP,2,2
1022_t0011_s003,S,,1,0
1022_t0011_s004,S; MS,,2,0
1022_t0011_s005,S-Inform,IT; SE,1,2
1022_t0011_s006,S,,1,0
1022_t0012_s001,S; HS,REB; CB,2,2
1022_t0012_s002,S; EXPL; CH,PB; REB; CB,3,3
1022_t0012_s003,S,IP; REB,1,2
1022_t0012_s004,S; CH,ATTR; REB,2,2
1022_t0012_s005,S; CH,PB; PER; REB; CB,2,4
1022_t0012_s006,S; S-Inform,IP; REB,2,2
1022_t0012_s007,Q-W; Q-RHET,BQ; REB; CB,2,3
1022_t0012_s008,Q-W; Q-RHET,AF; REB; CB,2,3
1022_t0012_s009,S,,1,0
1022_t0013_s001,ACK,,1,0
1022_t0013_s002,TT; T-REQ,,2,0
1022_t0014_s001,S,REB,1,1
1022_t0015_s001,TT; T-REQ,,2,0
1022_t0015_s002,S; S-Inform,IT; IP,2,2
